station,quantity,date,obs_value,n_samples,obs_event,lead,model_prob,n_pixels,box_radius,station_name,mode
TBB,pn,2025-07-31,119.0,1,0,2,0.98458934,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-09-26,24.0,1,0,2,0.9951176,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-10-27,53.0,1,0,2,0.97634214,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-11-25,0.0,1,0,2,0.988181,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-12-30,81.0,1,0,2,0.9745249,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2026-03-03,0.0,1,0,2,0.959635,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2022-11-22,22.0,1,0,3,0.94893205,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2022-12-14,4.0,1,0,3,0.9758113,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-05-23,962.0,1,0,3,0.81026125,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-06-29,93.0,1,0,3,0.977965,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-07-20,662.0,1,0,3,0.91733086,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-08-16,1164.0,1,0,3,0.98672515,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-09-20,49.0,1,0,3,0.9861504,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-10-30,127.0,1,0,3,0.97956085,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2023-12-14,14.0,1,0,3,0.9731784,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2024-01-25,0.0,1,0,3,0.91464716,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2024-02-28,0.0,1,0,3,0.9346381,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2024-04-24,0.0,1,0,3,0.9659892,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2024-05-21,709.0,1,0,3,0.98961395,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2024-07-12,55.0,1,0,3,0.94179803,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2024-08-30,3727.0,1,0,3,0.97502786,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-01-30,0.0,1,0,3,0.98883677,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-02-24,0.0,1,0,3,0.98053235,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-03-18,0.0,1,0,3,0.93952614,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-05-15,1111.0,1,0,3,0.92150646,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-06-30,614.0,1,0,3,0.9151484,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-07-31,119.0,1,0,3,0.9650101,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-09-26,24.0,1,0,3,0.9951283,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-10-27,53.0,1,0,3,0.99621546,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-11-25,0.0,1,0,3,0.99103534,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2025-12-30,81.0,1,0,3,0.9803885,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2026-01-30,723.0,1,0,3,0.9835529,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
TBB,pn,2026-03-03,0.0,1,0,3,0.9544014,1,1.0,Tomales Bay Mid-Channel Buoy,strict3x3
CPP,pda,2022-11-01,0.0,1,0,0,0.7649553,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-11-08,0.0,1,0,0,0.7479143,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-11-15,0.0,1,0,0,0.7665556,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-11-29,0.0,1,0,0,0.8370292,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-06,0.0,1,0,0,0.5992748,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-13,0.0,1,0,0,0.8597499,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-26,0.0,1,0,0,0.7105962,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-01-30,0.0,1,0,0,0.94813955,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-06,0.0,1,0,0,0.9194827,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-13,0.0,1,0,0,0.9698634,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-27,0.0,1,0,0,0.8209583,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-03-06,0.0,1,0,0,0.84420466,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-03-20,0.0,1,0,0,0.84077144,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-03-28,0.023,1,0,0,0.933351,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-04-03,0.037,1,0,0,0.94560635,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-04-10,0.0,1,0,0,0.74573535,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-04-17,0.0,1,0,0,0.69971,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-01,0.0,1,0,0,0.81271005,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-08,0.0,1,0,0,0.7384797,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-15,0.38,1,0,0,0.8188511,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-30,0.037,1,0,0,0.6888145,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-05,0.982,1,1,0,0.8030013,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-12,0.0,1,0,0,0.77696157,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-19,0.0,1,0,0,0.8192088,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-26,0.0,1,0,0,0.74764836,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-03,0.0,1,0,0,0.90033793,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-09,0.0,1,0,0,0.69860053,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-20,0.0,1,0,0,0.49138105,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-24,0.022,1,0,0,0.866573,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-01,1.121,1,1,0,0.7058555,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-07,0.0,1,0,0,0.69203126,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-14,0.0,1,0,0,0.3294065,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-21,0.0,1,0,0,0.81868243,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-28,0.0,1,0,0,0.72861576,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-04,0.0,1,0,0,0.5465311,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-12,0.0,1,0,0,0.7880786,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-18,0.0,1,0,0,0.6901681,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-25,0.0,1,0,0,0.60947853,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-02,0.0,1,0,0,0.7503109,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-09,0.0,1,0,0,0.6949612,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-16,0.03,1,0,0,0.7464179,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-23,0.0,1,0,0,0.6200672,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-30,0.0,1,0,0,0.7804091,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-11-06,0.0,1,0,0,0.5748309,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-11-27,0.0,1,0,0,0.8770604,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-04,0.0,1,0,0,0.8780912,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-12,0.021,1,0,0,0.8845144,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-19,0.0,1,0,0,0.8273371,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-24,0.0,1,0,0,0.33162677,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-01,0.0,1,0,0,0.9957785,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-08,0.02,1,0,0,0.9813595,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-16,0.0,1,0,0,0.92821264,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-22,0.0,1,0,0,0.898409,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-29,0.0,1,0,0,0.85322845,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-02-05,0.0,1,0,0,0.9824612,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-02-19,0.0,1,0,0,0.9388199,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-02-26,0.0,1,0,0,0.887848,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-03-04,0.0,1,0,0,0.9831948,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-03-11,0.0,1,0,0,0.7356411,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-03-24,0.027,1,0,0,0.898425,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-01,0.0,1,0,0,0.864196,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-07,0.0,1,0,0,0.7610103,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-14,0.0,1,0,0,0.50993055,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-22,0.11,1,0,0,0.71807206,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-29,0.0,1,0,0,0.8763274,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-13,0.0,1,0,0,0.78359115,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-20,0.0,1,0,0,0.8488981,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-27,0.0,1,0,0,0.8617519,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-03,0.0,1,0,0,0.9874568,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-10,0.0,1,0,0,0.8361866,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-17,0.0,1,0,0,0.9212339,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-07-01,0.0,1,0,0,0.28027892,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-07-07,0.0,1,0,0,0.1431424,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-07-15,0.0,1,0,0,0.8115336,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-07-22,0.0,1,0,0,0.7999283,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-08-18,0.0,1,0,0,0.008763823,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-08-25,0.0,1,0,0,0.035014786,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-09-01,0.0,1,0,0,0.43972766,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-09-08,0.0,1,0,0,0.5680878,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-10,0.0,1,0,0,0.69687164,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-17,0.0,1,0,0,0.94933033,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-24,0.0,1,0,0,0.83790654,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-01,0.0,1,0,0,0.68871605,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-08,0.0,2,0,0,0.24993728,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-22,0.0,1,0,0,0.848048,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-29,0.0,1,0,0,0.9912785,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-01-05,0.0,1,0,0,0.90812814,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-01-12,0.0,1,0,0,0.92443705,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-01-19,0.0,1,0,0,0.7840835,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-01-26,0.0,1,0,0,0.76696104,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-02-02,0.0,1,0,0,0.8661914,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-02-09,0.0,1,0,0,0.7626619,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-02-16,0.0,1,0,0,0.9644748,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-02-23,0.0,1,0,0,0.8550911,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-03-02,0.0,1,0,0,0.9651935,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-03-16,0.328,1,0,0,0.06345949,1,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-03-23,0.378,1,0,0,0.7446157,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-03-30,0.712,1,1,0,0.90739596,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-04-06,0.497,1,0,0,0.4292572,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-04-13,0.219,1,0,0,0.71656895,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-04-20,0.06,1,0,0,0.17048478,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-04-27,0.244,1,0,0,0.7814429,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-05-04,0.0,1,0,0,0.9358859,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-05-12,0.0,1,0,0,0.21716878,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-05-18,0.0,1,0,0,0.70037365,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-05-26,0.022,1,0,0,0.8709457,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-06-01,0.0,1,0,0,0.80275786,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-06-08,0.0,1,0,0,0.94710773,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-06-16,0.0,1,0,0,0.13878116,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-06-23,0.0,1,0,0,0.6866914,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-06-30,0.0,1,0,0,0.8449903,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-07-07,0.0,1,0,0,0.7615305,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-07-14,0.0,1,0,0,0.59204036,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-07-21,0.0,1,0,0,0.8222828,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-07-28,0.074,1,0,0,0.7953789,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-08-04,0.71,1,1,0,0.72528464,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-08-10,0.539,1,1,0,0.76640755,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-08-18,0.707,1,1,0,0.34341353,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-09-01,0.0,1,0,0,0.37342376,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-09-08,0.0,1,0,0,0.576211,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-09-15,0.0,1,0,0,0.5179925,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-09-21,0.0,1,0,0,0.791322,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-09-28,0.0,1,0,0,0.7919271,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-10-05,0.0,1,0,0,0.5062015,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-10-26,0.0,1,0,0,0.7263733,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-11-02,0.0,1,0,0,0.88988376,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-11-09,0.0,1,0,0,0.90579677,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-11-16,0.0,1,0,0,0.027030932,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-11-23,0.0,1,0,0,0.463153,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-11-30,0.0,1,0,0,0.6280446,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-12-08,0.0,1,0,0,0.58763254,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-12-15,0.0,1,0,0,0.6715101,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-12-22,0.04,1,0,0,0.8584211,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2025-12-28,0.0,1,0,0,0.5035393,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-01-04,0.0,1,0,0,0.8863416,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-01-11,0.0,1,0,0,0.848347,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-01-19,0.0,1,0,0,0.5303146,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-01-25,0.0,1,0,0,0.36414918,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-02-01,0.0,1,0,0,0.7477126,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-02-08,0.0,1,0,0,0.73426723,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-02-16,0.0,1,0,0,0.8990567,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-02-22,0.0,1,0,0,0.85887766,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-03-01,0.0,1,0,0,0.78983945,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-03-08,0.035,1,0,0,0.050765045,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-03-15,0.042,1,0,0,2.644282e-06,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-03-23,0.056,1,0,0,0.30872136,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-03-29,0.0,1,0,0,0.54271233,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-04-05,0.0,1,0,0,0.5395602,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-04-12,0.0,1,0,0,0.7381076,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-04-19,0.0,1,0,0,0.0027983473,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-04-26,0.0,1,0,0,0.28914496,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-05-03,0.367,1,0,0,0.8242098,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-05-10,0.11,1,0,0,0.82111025,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-05-17,0.0,1,0,0,0.62089,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-05-24,0.0,1,0,0,0.86669415,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2026-05-31,0.0,1,0,0,0.036934838,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-11-08,0.0,1,0,1,0.789514,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-11-15,0.0,1,0,1,0.7771517,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-06,0.0,1,0,1,0.64444053,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-13,0.0,1,0,1,0.7828486,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-20,0.0,1,0,1,0.47585565,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2022-12-26,0.0,1,0,1,0.69948,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-01-03,0.0,1,0,1,0.80558574,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-01-11,0.0,1,0,1,0.53123623,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-01-23,0.0,1,0,1,0.9754943,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-06,0.0,1,0,1,0.92338145,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-13,0.0,1,0,1,0.9672545,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-20,0.0,1,0,1,0.92984164,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-02-27,0.0,1,0,1,0.91181386,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-03-06,0.0,1,0,1,0.8979325,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-03-28,0.023,1,0,1,0.89868116,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-04-10,0.0,1,0,1,0.46263444,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-04-17,0.0,1,0,1,0.28567493,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-01,0.0,1,0,1,0.50303036,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-08,0.0,1,0,1,0.59698784,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-15,0.38,1,0,1,0.8392143,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-05-25,0.0,1,0,1,0.55454105,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-05,0.982,1,1,1,0.74765974,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-12,0.0,1,0,1,0.75118554,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-06-19,0.0,1,0,1,0.70691514,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-03,0.0,1,0,1,0.7871549,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-09,0.0,1,0,1,0.8174729,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-20,0.0,1,0,1,0.7470218,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-07-24,0.022,1,0,1,0.75709033,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-07,0.0,1,0,1,0.78229344,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-14,0.0,1,0,1,0.27598533,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-21,0.0,1,0,1,0.9006005,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-08-28,0.0,1,0,1,0.79787093,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-04,0.0,1,0,1,0.791566,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-12,0.0,1,0,1,0.5505473,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-18,0.0,1,0,1,0.5974281,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-09-25,0.0,1,0,1,0.725568,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-02,0.0,1,0,1,0.8379147,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-09,0.0,1,0,1,0.52118057,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-16,0.03,1,0,1,0.72513473,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-23,0.0,1,0,1,0.7661587,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-10-30,0.0,1,0,1,0.671783,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-11-06,0.0,1,0,1,0.66237867,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-11-13,0.0,1,0,1,0.7190094,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-04,0.0,1,0,1,0.89582205,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-12,0.021,1,0,1,0.7078754,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-19,0.0,1,0,1,0.7837039,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2023-12-24,0.0,1,0,1,0.7862658,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-08,0.02,1,0,1,0.9850519,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-16,0.0,1,0,1,0.82784486,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-22,0.0,1,0,1,0.54086584,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-01-29,0.0,1,0,1,0.90219027,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-02-19,0.0,1,0,1,0.9380818,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-02-26,0.0,1,0,1,0.82073647,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-03-04,0.0,1,0,1,0.9716972,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-03-11,0.0,1,0,1,0.6220059,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-03-24,0.027,1,0,1,0.13529313,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-07,0.0,1,0,1,0.90817475,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-14,0.0,1,0,1,0.86078894,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-22,0.11,1,0,1,0.6119846,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-04-29,0.0,1,0,1,0.48133498,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-06,0.0,1,0,1,0.77627456,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-13,0.0,1,0,1,0.83239836,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-20,0.0,1,0,1,0.88583016,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-05-27,0.0,1,0,1,0.7259017,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-03,0.0,1,0,1,0.938482,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-10,0.0,1,0,1,0.84293747,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-17,0.0,1,0,1,0.8585937,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-06-24,0.0,1,0,1,0.96770835,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-07-07,0.0,1,0,1,0.24641858,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-07-22,0.0,1,0,1,0.9554777,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-09-08,0.0,1,0,1,0.23351382,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-03,0.0,1,0,1,0.77083635,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-10,0.0,1,0,1,0.5157238,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-17,0.0,1,0,1,0.9495195,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-11-24,0.0,1,0,1,0.63850254,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-01,0.0,1,0,1,0.5890449,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-08,0.0,2,0,1,0.69227815,2,1.0,Cal Poly Pier,adaptive
CPP,pda,2024-12-22,0.0,1,0,1,0.0044441256,2,1.0,Cal Poly Pier,adaptive
